date,song_name,rank,streams,previous_rank,peak_rank,total_days
2024-04-12,Anti-Hero,137,1485646,132,,538
2024-04-13,Cruel Summer,12,3787141,14,,426
2024-04-13,Lover,103,1539555,129,,423
2024-04-13,cardigan,153,1351763,150,,481
2024-04-13,august,187,1245140,192,,415
2024-04-13,Anti-Hero,105,1527482,137,,539
2024-04-14,Cruel Summer,12,3554357,12,,427
2024-04-14,Lover,94,1442026,103,,424
2024-04-14,cardigan,126,1308273,153,,482
2024-04-14,august,146,1220729,187,,416
2024-04-14,Don’t Blame Me,174,1138106,,,588
2024-04-14,Anti-Hero,119,1326370,105,,540
2024-04-15,Cruel Summer,12,3776953,12,,428
2024-04-15,Lover,101,1557520,94,,425
2024-04-15,cardigan,131,1398835,126,,483
2024-04-15,august,148,1307911,146,,417
2024-04-15,Don’t Blame Me,197,1174789,174,,589
2024-04-15,Anti-Hero,123,1457581,119,,541
2024-04-16,Cruel Summer,13,3762246,12,,429
2024-04-16,Lover,113,1524464,101,,426
2024-04-16,cardigan,125,1454027,131,,484
2024-04-16,august,140,1391552,148,,418
2024-04-16,Anti-Hero,124,1459899,123,,542
2024-04-17,Cruel Summer,13,3680985,13,,430
2024-04-17,Lover,110,1497891,113,,427
2024-04-17,cardigan,120,1461727,125,,485
2024-04-17,august,140,1382564,140,,419
2024-04-17,Don’t Blame Me,194,1197071,,,590
2024-04-17,Anti-Hero,115,1474455,124,,543
2024-04-18,Cruel Summer,13,3882215,13,,431
2024-04-18,Lover,95,1622966,110,,428
2024-04-18,cardigan,115,1541543,120,,486
2024-04-18,august,129,1477957,140,,420
2024-04-18,Don’t Blame Me,176,1299514,194,,591
2024-04-18,Anti-Hero,84,1689351,115,,544
2024-04-19,Cruel Summer,38,4420067,13,,432
2024-04-19,Lover,102,1832176,95,,429
2024-04-19,cardigan,138,1574433,115,,487
2024-04-19,august,89,1999830,129,,421
2024-04-19,Anti-Hero,105,1824792,84,,545
2024-04-19,Fortnight (feat. Post Malone),1,25204472,,,1
2024-04-19,The Tortured Poets Department,2,19089937,,,1
2024-04-19,Down Bad,3,17431926,,,1
2024-04-19,"So Long, London",4,17176465,,,1
2024-04-19,My Boy Only Breaks His Favorite Toys,5,17101904,,,1
2024-04-19,But Daddy I Love Him,6,15542560,,,1
2024-04-19,Florida!!! (feat. Florence + The Machine),7,14459975,,,1
2024-04-19,I Can Do It With a Broken Heart,8,13650325,,,1
2024-04-19,Who’s Afraid of Little Old Me?,9,12966995,,,1
2024-04-19,Fresh Out The Slammer,10,12758182,,,1
2024-04-19,Guilty as Sin?,11,12651611,,,1
2024-04-19,loml,12,12080644,,,1
2024-04-19,I Can Fix Him (No Really I Can),13,11127606,,,1
2024-04-19,The Smallest Man Who Ever Lived,14,10815874,,,1
2024-04-19,The Alchemy,15,10637831,,,1
2024-04-19,Clara Bow,16,9564186,,,1
2024-04-19,The Black Dog,20,7011116,,,1
2024-04-19,imgonnagetyouback,21,6755030,,,1
2024-04-19,thanK you aIMee,22,6649752,,,1
2024-04-19,So High School,25,6247408,,,1
2024-04-19,The Albatross,26,6152594,,,1
2024-04-19,Chloe or Sam or Sophia or Marcus,28,5856927,,,1
2024-04-19,How Did It End?,29,5768821,,,1
2024-04-19,I Hate It Here,31,5387443,,,1
2024-04-19,The Prophecy,32,5154617,,,1
2024-04-19,I Look in People's Windows,33,5077082,,,1
2024-04-19,Cassandra,35,4674074,,,1
2024-04-19,Peter,36,4503638,,,1
2024-04-19,The Bolter,39,4254088,,,1
2024-04-19,The Manuscript,41,4144642,,,1
2024-04-19,Robin,42,3849453,,,1
2024-04-20,Cruel Summer,32,3964488,38,,433
2024-04-20,Lover,118,1660209,102,,430
2024-04-20,cardigan,159,1449480,138,,488
2024-04-20,august,125,1608498,89,,422
2024-04-20,Anti-Hero,148,1497285,105,,546
2024-04-20,Fortnight (feat. Post Malone),1,14047276,1,,2
2024-04-20,The Tortured Poets Department,3,9222950,2,,2
2024-04-20,Down Bad,2,9691922,3,,2
2024-04-20,"So Long, London",4,9208044,4,,2
2024-04-20,My Boy Only Breaks His Favorite Toys,7,8647677,5,,2
2024-04-20,But Daddy I Love Him,9,8249190,6,,2
2024-04-20,Florida!!! (feat. Florence + The Machine),10,7782968,7,,2
2024-04-20,I Can Do It With a Broken Heart,5,9071227,8,,2
2024-04-20,Who’s Afraid of Little Old Me?,11,7671200,9,,2
2024-04-20,Fresh Out The Slammer,16,6357022,10,,2
2024-04-20,Guilty as Sin?,13,6810528,11,,2
2024-04-20,loml,15,6491662,12,,2
2024-04-20,I Can Fix Him (No Really I Can),21,5717950,13,,2
2024-04-20,The Smallest Man Who Ever Lived,17,6173996,14,,2
2024-04-20,The Alchemy,19,5996639,15,,2
2024-04-20,Clara Bow,24,5171021,16,,2
2024-04-20,The Black Dog,26,4593004,20,,2
2024-04-20,imgonnagetyouback,28,4451769,21,,2
2024-04-20,thanK you aIMee,25,4670392,22,,2
2024-04-20,So High School,29,4320590,25,,2
2024-04-20,The Albatross,31,4022765,26,,2
2024-04-20,Chloe or Sam or Sophia or Marcus,36,3796046,28,,2
2024-04-20,How Did It End?,35,3799753,29,,2
2024-04-20,I Hate It Here,38,3670021,31,,2
2024-04-20,The Prophecy,33,3879269,32,,2
2024-04-20,I Look in People's Windows,40,3447277,33,,2
2024-04-20,Cassandra,43,3287465,35,,2
2024-04-20,Peter,46,3223515,36,,2
2024-04-20,The Bolter,50,3017352,39,,2
2024-04-20,The Manuscript,53,2846256,41,,2
2024-04-20,Robin,60,2649245,42,,2
2024-04-21,Cruel Summer,34,3310162,32,,434
2024-04-21,Lover,127,1468159,118,,431
2024-04-21,cardigan,160,1287275,159,,489
2024-04-21,august,125,1480272,125,,423
2024-04-21,Anti-Hero,177,1221227,148,,547
2024-04-21,Fortnight (feat. Post Malone),1,12080180,1,,3
2024-04-21,The Tortured Poets Department,6,7087108,3,,3
2024-04-21,Down Bad,3,7864847,2,,3
2024-04-21,"So Long, London",5,7368441,4,,3
2024-04-21,My Boy Only Breaks His Favorite Toys,8,6808376,7,,3
2024-04-21,But Daddy I Love Him,9,6436763,9,,3
2024-04-21,Florida!!! (feat. Florence + The Machine),12,6028375,10,,3
2024-04-21,I Can Do It With a Broken Heart,4,7513893,5,,3
2024-04-21,Who’s Afraid of Little Old Me?,10,6118108,11,,3
2024-04-21,Fresh Out The Slammer,20,4831281,16,,3
2024-04-21,Guilty as Sin?,16,5390692,13,,3
2024-04-21,loml,18,4904541,15,,3
2024-04-21,I Can Fix Him (No Really I Can),23,4344325,21,,3
2024-04-21,The Smallest Man Who Ever Lived,19,4864449,17,,3
2024-04-21,The Alchemy,21,4580329,19,,3
2024-04-21,Clara Bow,24,3942592,24,,3
2024-04-21,The Black Dog,28,3552062,26,,3
2024-04-21,imgonnagetyouback,30,3451551,28,,3
2024-04-21,thanK you aIMee,33,3315497,25,,3
2024-04-21,So High School,32,3323269,29,,3
2024-04-21,The Albatross,38,3102191,31,,3
2024-04-21,Chloe or Sam or Sophia or Marcus,41,2873004,36,,3
2024-04-21,How Did It End?,39,2949126,35,,3
2024-04-21,I Hate It Here,43,2833294,38,,3
2024-04-21,The Prophecy,37,3168716,33,,3
2024-04-21,I Look in People's Windows,49,2592996,40,,3
2024-04-21,Cassandra,53,2492808,43,,3
2024-04-21,Peter,52,2494823,46,,3
2024-04-21,The Bolter,56,2359076,50,,3
2024-04-21,The Manuscript,65,2128374,53,,3
2024-04-21,Robin,69,2008929,60,,3
2024-04-22,Cruel Summer,39,3164008,34,,435
2024-04-22,Lover,153,1393684,127,,432
2024-04-22,cardigan,193,1234586,160,,490
2024-04-22,august,184,1253245,125,,424
2024-04-22,Anti-Hero,196,1230831,177,,548
2024-04-22,Fortnight (feat. Post Malone),1,13615906,1,,4
2024-04-22,The Tortured Poets Department,7,7297170,6,,4
2024-04-22,Down Bad,2,8774157,3,,4
2024-04-22,"So Long, London",5,8000728,5,,4
2024-04-22,My Boy Only Breaks His Favorite Toys,8,7249820,8,,4
2024-04-22,But Daddy I Love Him,10,6874761,9,,4
2024-04-22,Florida!!! (feat. Florence + The Machine),12,6483516,12,,4
2024-04-22,I Can Do It With a Broken Heart,3,8543631,4,,4
2024-04-22,Who’s Afraid of Little Old Me?,11,6648890,10,,4
2024-04-22,Fresh Out The Slammer,20,5096914,20,,4
2024-04-22,Guilty as Sin?,15,5958655,16,,4
2024-04-22,loml,19,5159517,18,,4
2024-04-22,I Can Fix Him (No Really I Can),22,4631094,23,,4
2024-04-22,The Smallest Man Who Ever Lived,18,5337803,19,,4
2024-04-22,The Alchemy,21,4964555,21,,4
2024-04-22,Clara Bow,24,4207414,24,,4
2024-04-22,The Black Dog,27,3873666,28,,4
2024-04-22,imgonnagetyouback,29,3758835,30,,4
2024-04-22,thanK you aIMee,35,3435636,33,,4
2024-04-22,So High School,30,3654458,32,,4
2024-04-22,The Albatross,36,3382018,38,,4
2024-04-22,Chloe or Sam or Sophia or Marcus,41,3083313,41,,4
2024-04-22,How Did It End?,38,3176109,39,,4
2024-04-22,I Hate It Here,40,3115256,43,,4
2024-04-22,The Prophecy,32,3562039,37,,4
2024-04-22,I Look in People's Windows,47,2818853,49,,4
2024-04-22,Cassandra,53,2667973,53,,4
2024-04-22,Peter,52,2701114,52,,4
2024-04-22,The Bolter,54,2590645,56,,4
2024-04-22,The Manuscript,63,2262217,65,,4
2024-04-22,Robin,68,2143725,69,,4
2024-04-23,Cruel Summer,41,2998848,39,,436
2024-04-23,Lover,188,1294876,153,,433
2024-04-23,Fortnight (feat. Post Malone),1,12927031,1,,5
2024-04-23,The Tortured Poets Department,11,6349749,7,,5
2024-04-23,Down Bad,4,7988440,2,,5
2024-04-23,"So Long, London",8,7073135,5,,5
2024-04-23,My Boy Only Breaks His Favorite Toys,12,6282127,8,,5
2024-04-23,But Daddy I Love Him,13,6032640,10,,5
2024-04-23,Florida!!! (feat. Florence + The Machine),16,5636149,12,,5
2024-04-23,I Can Do It With a Broken Heart,5,7806578,3,,5
2024-04-23,Who’s Afraid of Little Old Me?,14,5946010,11,,5
2024-04-23,Fresh Out The Slammer,20,4351510,20,,5
2024-04-23,Guilty as Sin?,17,5414214,15,,5
2024-04-23,loml,19,4453255,19,,5
2024-04-23,I Can Fix Him (No Really I Can),24,3950938,22,,5
2024-04-23,The Smallest Man Who Ever Lived,18,4674764,18,,5
2024-04-23,The Alchemy,21,4249597,21,,5
2024-04-23,Clara Bow,32,3610352,24,,5
2024-04-23,The Black Dog,35,3407417,27,,5
2024-04-23,imgonnagetyouback,36,3346385,29,,5
2024-04-23,thanK you aIMee,43,2964134,35,,5
2024-04-23,So High School,38,3289205,30,,5
2024-04-23,The Albatross,45,2911839,36,,5
2024-04-23,Chloe or Sam or Sophia or Marcus,55,2661452,41,,5
2024-04-23,How Did It End?,51,2806643,38,,5
2024-04-23,I Hate It Here,52,2727175,40,,5
2024-04-23,The Prophecy,39,3191488,32,,5
2024-04-23,I Look in People's Windows,59,2431284,47,,5
2024-04-23,Cassandra,65,2296183,53,,5
2024-04-23,Peter,62,2366722,52,,5
2024-04-23,The Bolter,66,2290229,54,,5
2024-04-23,The Manuscript,88,1940846,63,,5
2024-04-23,Robin,94,1841480,68,,5
2024-04-24,Cruel Summer,33,3285391,41,,437
2024-04-24,Lover,179,1347054,188,,434
2024-04-24,Fortnight (feat. Post Malone),1,13138619,1,,6
2024-04-24,The Tortured Poets Department,13,5580056,11,,6
2024-04-24,Down Bad,6,7466192,4,,6
2024-04-24,"So Long, London",8,6459317,8,,6
2024-04-24,My Boy Only Breaks His Favorite Toys,11,5718417,12,,6
2024-04-24,But Daddy I Love Him,16,5367017,13,,6
2024-04-24,Florida!!! (feat. Florence + The Machine),15,5385673,16,,6
2024-04-24,I Can Do It With a Broken Heart,5,7515035,5,,6
2024-04-24,Who’s Afraid of Little Old Me?,14,5476791,14,,6
2024-04-24,Fresh Out The Slammer,23,3844591,20,,6
2024-04-24,Guilty as Sin?,17,5072723,17,,6
2024-04-24,loml,21,3964600,19,,6
2024-04-24,I Can Fix Him (No Really I Can),29,3527642,24,,6
2024-04-24,The Smallest Man Who Ever Lived,18,4216172,18,,6
2024-04-24,The Alchemy,22,3874168,21,,6
2024-04-24,Clara Bow,34,3184055,32,,6
2024-04-24,The Black Dog,38,3055644,35,,6
2024-04-24,imgonnagetyouback,35,3110025,36,,6
2024-04-24,thanK you aIMee,53,2598192,43,,6
2024-04-24,So High School,40,3030934,38,,6
2024-04-24,The Albatross,52,2607437,45,,6
2024-04-24,Chloe or Sam or Sophia or Marcus,58,2355771,55,,6
2024-04-24,How Did It End?,54,2516433,51,,6
2024-04-24,I Hate It Here,56,2455006,52,,6
2024-04-24,The Prophecy,41,2889394,39,,6
2024-04-24,I Look in People's Windows,63,2197007,59,,6
2024-04-24,Cassandra,76,2035762,65,,6
2024-04-24,Peter,68,2131552,62,,6
2024-04-24,The Bolter,74,2060639,66,,6
2024-04-24,The Manuscript,108,1704768,88,,6
2024-04-24,Robin,118,1618840,94,,6
2024-04-25,Cruel Summer,31,3314568,33,,438
2024-04-25,Fortnight (feat. Post Malone),1,11864915,1,,7
2024-04-25,The Tortured Poets Department,13,5119831,13,,7
2024-04-25,Down Bad,7,6906467,6,,7
2024-04-25,"So Long, London",9,5952054,8,,7
2024-04-25,My Boy Only Breaks His Favorite Toys,12,5213955,11,,7
2024-04-25,But Daddy I Love Him,16,4931316,16,,7
2024-04-25,Florida!!! (feat. Florence + The Machine),15,4966883,15,,7
2024-04-25,I Can Do It With a Broken Heart,5,7134528,5,,7
2024-04-25,Who’s Afraid of Little Old Me?,14,5119781,14,,7
2024-04-25,Fresh Out The Slammer,28,3527876,23,,7
2024-04-25,Guilty as Sin?,17,4864288,17,,7
2024-04-25,loml,26,3624706,21,,7
2024-04-25,I Can Fix Him (No Really I Can),33,3212722,29,,7
2024-04-25,The Smallest Man Who Ever Lived,22,3836880,18,,7
2024-04-25,The Alchemy,27,3574136,22,,7
2024-04-25,Clara Bow,40,2891727,34,,7
2024-04-25,The Black Dog,45,2805676,38,,7
2024-04-25,imgonnagetyouback,41,2878339,35,,7
2024-04-25,thanK you aIMee,55,2347239,53,,7
2024-04-25,So High School,43,2817818,40,,7
2024-04-25,The Albatross,54,2392461,52,,7
2024-04-25,Chloe or Sam or Sophia or Marcus,64,2146730,58,,7
2024-04-25,How Did It End?,56,2327919,54,,7
2024-04-25,I Hate It Here,57,2231365,56,,7
2024-04-25,The Prophecy,49,2662456,41,,7
2024-04-25,I Look in People's Windows,74,2031579,63,,7
2024-04-25,Cassandra,95,1852156,76,,7
2024-04-25,Peter,80,1965361,68,,7
2024-04-25,The Bolter,85,1908067,74,,7
2024-04-25,The Manuscript,129,1554496,108,,7
2024-04-25,Robin,146,1472482,118,,7
2024-04-26,Cruel Summer,34,3234866,31,,439
2024-04-26,Fortnight (feat. Post Malone),1,12331695,1,,8
2024-04-26,The Tortured Poets Department,16,4674962,13,,8
2024-04-26,Down Bad,7,6474964,7,,8
2024-04-26,"So Long, London",11,5361264,9,,8
2024-04-26,My Boy Only Breaks His Favorite Toys,13,4897875,12,,8
2024-04-26,But Daddy I Love Him,19,4512091,16,,8
2024-04-26,Florida!!! (feat. Florence + The Machine),17,4604922,15,,8
2024-04-26,I Can Do It With a Broken Heart,5,7197245,5,,8
2024-04-26,Who’s Afraid of Little Old Me?,15,4727511,14,,8
2024-04-26,Fresh Out The Slammer,35,3223395,28,,8
2024-04-26,Guilty as Sin?,18,4527813,17,,8
2024-04-26,loml,32,3303825,26,,8
2024-04-26,I Can Fix Him (No Really I Can),40,2902095,33,,8
2024-04-26,The Smallest Man Who Ever Lived,26,3497737,22,,8
2024-04-26,The Alchemy,33,3257638,27,,8
2024-04-26,Clara Bow,48,2620959,40,,8
2024-04-26,The Black Dog,50,2554462,45,,8
2024-04-26,imgonnagetyouback,46,2666410,41,,8
2024-04-26,thanK you aIMee,71,2104987,55,,8
2024-04-26,So High School,47,2648527,43,,8
2024-04-26,The Albatross,68,2137861,54,,8
2024-04-26,Chloe or Sam or Sophia or Marcus,89,1932093,64,,8
2024-04-26,How Did It End?,69,2124552,56,,8
2024-04-26,I Hate It Here,80,2008866,57,,8
2024-04-26,The Prophecy,52,2452473,49,,8
2024-04-26,I Look in People's Windows,100,1830127,74,,8
2024-04-26,Cassandra,127,1655674,95,,8
2024-04-26,Peter,106,1794940,80,,8
2024-04-26,The Bolter,114,1741903,85,,8
2024-04-26,The Manuscript,186,1387147,129,,8
2024-04-27,Cruel Summer,32,2997571,34,,440
2024-04-27,Fortnight (feat. Post Malone),1,10240397,1,,9
2024-04-27,The Tortured Poets Department,19,3829687,16,,9
2024-04-27,Down Bad,9,5393971,7,,9
2024-04-27,"So Long, London",12,4405395,11,,9
2024-04-27,My Boy Only Breaks His Favorite Toys,14,4126029,13,,9
2024-04-27,But Daddy I Love Him,21,3708454,19,,9
2024-04-27,Florida!!! (feat. Florence + The Machine),20,3773865,17,,9
2024-04-27,I Can Do It With a Broken Heart,6,6380869,5,,9
2024-04-27,Who’s Afraid of Little Old Me?,17,3929287,15,,9
2024-04-27,Fresh Out The Slammer,41,2650144,35,,9
2024-04-27,Guilty as Sin?,18,3832253,18,,9
2024-04-27,loml,37,2724492,32,,9
2024-04-27,I Can Fix Him (No Really I Can),47,2363608,40,,9
2024-04-27,The Smallest Man Who Ever Lived,35,2840804,26,,9
2024-04-27,The Alchemy,43,2612744,33,,9
2024-04-27,Clara Bow,57,2118644,48,,9
2024-04-27,The Black Dog,61,2054859,50,,9
2024-04-27,imgonnagetyouback,55,2188342,46,,9
2024-04-27,thanK you aIMee,102,1706934,71,,9
2024-04-27,So High School,54,2194279,47,,9
2024-04-27,The Albatross,103,1700699,68,,9
2024-04-27,Chloe or Sam or Sophia or Marcus,130,1542388,89,,9
2024-04-27,How Did It End?,99,1717669,69,,9
2024-04-27,I Hate It Here,118,1602296,80,,9
2024-04-27,The Prophecy,66,1987141,52,,9
2024-04-27,I Look in People's Windows,150,1480617,100,,9
2024-04-27,Cassandra,188,1318803,127,,9
2024-04-27,Peter,154,1454787,106,,9
2024-04-27,The Bolter,171,1389294,114,,9
2024-04-28,Cruel Summer,30,2798056,32,,441
2024-04-28,Fortnight (feat. Post Malone),1,9213331,1,,10
2024-04-28,The Tortured Poets Department,20,3347453,19,,10
2024-04-28,Down Bad,10,4697295,9,,10
2024-04-28,"So Long, London",12,3893430,12,,10
2024-04-28,My Boy Only Breaks His Favorite Toys,15,3627836,14,,10
2024-04-28,But Daddy I Love Him,23,3244607,21,,10
2024-04-28,Florida!!! (feat. Florence + The Machine),22,3298948,20,,10
2024-04-28,I Can Do It With a Broken Heart,6,5595360,6,,10
2024-04-28,Who’s Afraid of Little Old Me?,18,3438382,17,,10
2024-04-28,Fresh Out The Slammer,42,2327573,41,,10
2024-04-28,Guilty as Sin?,19,3421061,18,,10
2024-04-28,loml,39,2440853,37,,10
2024-04-28,I Can Fix Him (No Really I Can),47,2082574,47,,10
2024-04-28,The Smallest Man Who Ever Lived,36,2525463,35,,10
2024-04-28,The Alchemy,44,2319303,43,,10
2024-04-28,Clara Bow,63,1869986,57,,10
2024-04-28,The Black Dog,65,1834029,61,,10
2024-04-28,imgonnagetyouback,55,1941688,55,,10
2024-04-28,thanK you aIMee,111,1499548,102,,10
2024-04-28,So High School,51,2015071,54,,10
2024-04-28,The Albatross,107,1521278,103,,10
2024-04-28,Chloe or Sam or Sophia or Marcus,136,1382793,130,,10
2024-04-28,How Did It End?,95,1555165,99,,10
2024-04-28,I Hate It Here,120,1454811,118,,10
2024-04-28,The Prophecy,69,1802771,66,,10
2024-04-28,I Look in People's Windows,157,1292244,150,,10
2024-04-28,Cassandra,188,1188934,188,,10
2024-04-28,Peter,150,1324788,154,,10
2024-04-28,The Bolter,166,1265354,171,,10
2024-04-29,Cruel Summer,29,3006173,30,,442
2024-04-29,Fortnight (feat. Post Malone),2,9484441,1,,11
2024-04-29,The Tortured Poets Department,20,3609728,20,,11
2024-04-29,Down Bad,11,5052128,10,,11
2024-04-29,"So Long, London",12,4271521,12,,11
2024-04-29,My Boy Only Breaks His Favorite Toys,16,3952368,15,,11
2024-04-29,But Daddy I Love Him,21,3607691,23,,11
2024-04-29,Florida!!! (feat. Florence + The Machine),23,3585012,22,,11
2024-04-29,I Can Do It With a Broken Heart,6,6171458,6,,11
2024-04-29,Who’s Afraid of Little Old Me?,19,3824907,18,,11
2024-04-29,Fresh Out The Slammer,42,2575272,42,,11
2024-04-29,Guilty as Sin?,18,3848386,19,,11
2024-04-29,loml,38,2708033,39,,11
2024-04-29,I Can Fix Him (No Really I Can),50,2287557,47,,11
2024-04-29,The Smallest Man Who Ever Lived,32,2851979,36,,11
2024-04-29,The Alchemy,44,2561294,44,,11
2024-04-29,Clara Bow,58,2068641,63,,11
2024-04-29,The Black Dog,57,2068678,65,,11
2024-04-29,imgonnagetyouback,53,2194573,55,,11
2024-04-29,thanK you aIMee,106,1648031,111,,11
2024-04-29,So High School,51,2276681,51,,11
2024-04-29,The Albatross,91,1709044,107,,11
2024-04-29,Chloe or Sam or Sophia or Marcus,127,1569340,136,,11
2024-04-29,How Did It End?,85,1783500,95,,11
2024-04-29,I Hate It Here,100,1672123,120,,11
2024-04-29,The Prophecy,62,2028753,69,,11
2024-04-29,I Look in People's Windows,150,1439438,157,,11
2024-04-29,Cassandra,178,1333663,188,,11
2024-04-29,Peter,139,1516197,150,,11
2024-04-29,The Bolter,147,1456042,166,,11
2024-04-30,Cruel Summer,30,3231659,29,,443
2024-04-30,Fortnight (feat. Post Malone),2,9412925,2,,12
2024-04-30,The Tortured Poets Department,27,3428835,20,,12
2024-04-30,Down Bad,11,4936490,11,,12
2024-04-30,"So Long, London",15,4076525,12,,12
2024-04-30,My Boy Only Breaks His Favorite Toys,17,3772907,16,,12
2024-04-30,But Daddy I Love Him,26,3439325,21,,12
2024-04-30,Florida!!! (feat. Florence + The Machine),25,3440302,23,,12
2024-04-30,I Can Do It With a Broken Heart,6,6069682,6,,12
2024-04-30,Who’s Afraid of Little Old Me?,19,3685678,19,,12
2024-04-30,Fresh Out The Slammer,49,2433871,42,,12
2024-04-30,Guilty as Sin?,18,3692666,18,,12
2024-04-30,loml,44,2590035,38,,12
2024-04-30,I Can Fix Him (No Really I Can),56,2152973,50,,12
2024-04-30,The Smallest Man Who Ever Lived,40,2703280,32,,12
2024-04-30,The Alchemy,47,2443147,44,,12
2024-04-30,Clara Bow,76,1935156,58,,12
2024-04-30,The Black Dog,71,1972542,57,,12
2024-04-30,imgonnagetyouback,61,2102274,53,,12
2024-04-30,thanK you aIMee,136,1553117,106,,12
2024-04-30,So High School,51,2212373,51,,12
2024-04-30,The Albatross,129,1593415,91,,12
2024-04-30,Chloe or Sam or Sophia or Marcus,156,1470216,127,,12
2024-04-30,How Did It End?,102,1731023,85,,12
2024-04-30,I Hate It Here,131,1587575,100,,12
2024-04-30,The Prophecy,75,1945601,62,,12
2024-04-30,I Look in People's Windows,188,1350334,150,,12
2024-04-30,Peter,161,1443007,139,,12
2024-04-30,The Bolter,174,1392503,147,,12
2024-05-01,Cruel Summer,32,3005761,30,,444
2024-05-01,Fortnight (feat. Post Malone),3,8317024,2,,13
2024-05-01,The Tortured Poets Department,30,3075126,27,,13
2024-05-01,Down Bad,12,4425724,11,,13
2024-05-01,"So Long, London",17,3641246,15,,13
2024-05-01,My Boy Only Breaks His Favorite Toys,21,3338350,17,,13
2024-05-01,But Daddy I Love Him,28,3089392,26,,13
2024-05-01,Florida!!! (feat. Florence + The Machine),31,3071656,25,,13
2024-05-01,I Can Do It With a Broken Heart,11,5333543,6,,13
2024-05-01,Who’s Afraid of Little Old Me?,22,3324793,19,,13
